%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1738186811813314063,10,1738186811806942447,odom,base_link,0.004439153813818317,0.007763095199427354,0.000387513342327229,-0.004171503124483908,-0.003810201596757899,0.01026769420853791,0.9999313253324525,0.01378543023020029,0.016318053007125854,-0.001747181755490601,-0.0012340758694335818,-0.0002260629553347826,-0.005674440413713455,0.016318053007125854,0.05398467928171158,-0.0023403028026223183,-0.003235948970541358,-0.00037014478584751487,-0.016677111387252808,-0.001747181755490601,-0.0023403025697916746,0.08730140328407288,-0.00027439507539384067,0.030060118064284325,0.0015711060259491205,-0.0012340756366029382,-0.003235948970541358,-0.0002743950462900102,0.0018899795832112432,-0.00044004060328006744,0.0009648659033700824,-0.00022606296988669783,-0.0003701447567436844,0.030060114338994026,-0.00044004060328006744,0.010855437256395817,0.0004130500601604581,-0.005674440413713455,-0.01667710766196251,0.0015711057931184769,0.0009648659033700824,0.0004130500601604581,0.005377952475100756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186811878824858,11,1738186811873403598,odom,base_link,0.00321213521046683,0.006511045299687568,-0.0033581504152357393,0.002104658900799636,-0.006279935751434284,0.010819969172307558,0.9999195273045627,0.01601153425872326,0.01941969245672226,-0.0033966118935495615,-0.0013622049009427428,-0.0008668046211823821,-0.006740858778357506,0.019419696182012558,0.061833299696445465,-0.0018784382846206427,-0.0029293072875589132,-0.0003996268205810338,-0.019085289910435677,-0.003396611660718918,-0.0018784384010359645,0.09122586995363235,0.0002519475528970361,0.03092137537896633,0.0017182615119963884,-0.0013622049009427428,-0.002929307520389557,0.00025194723275490105,0.0019537489861249924,-0.00030526783666573465,0.0009052768000401556,-0.0008668046211823821,-0.0003996269078925252,0.030921386554837227,-0.0003052678075619042,0.01100598368793726,0.000521027366630733,-0.006740859244018793,-0.019085289910435677,0.0017182615119963884,0.0009052768000401556,0.000521027366630733,0.006132285576313734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186811957085823,12,1738186811944672912,odom,base_link,0.003044144041894883,0.003672845305373426,-0.004186835031064647,0.002327836486526375,-0.006179392381710142,0.00925435978285473,0.9999353744678178,0.011562317609786987,0.01102515123784542,0.00027597116422839463,-0.0010055291932076216,0.00038596143713220954,-0.004029730800539255,0.011025152169167995,0.0428672656416893,0.006685229018330574,-0.002084578387439251,0.0025323040317744017,-0.012839756906032562,0.00027597116422839463,0.006685229018330574,0.0704566016793251,0.00012601350317709148,0.023988334462046623,-0.00111624994315207,-0.0010055291932076216,-0.002084578387439251,0.00012601344496943057,0.0017507836455479264,-0.00035415595630183816,0.0006303592817857862,0.00038596143713220954,0.0025323035661131144,0.023988334462046623,-0.0003541559854056686,0.008681589737534523,-0.0004458576440811157,-0.004029730334877968,-0.012839757837355137,-0.0011162501759827137,0.0006303592235781252,-0.0004458576731849462,0.004071760457009077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186812013847738,13,1738186812006962188,odom,base_link,0.0038506461153127104,0.0024186379911726678,-0.0038598821328361763,-0.0018708661031655216,-0.003911037629323596,0.0073930940295561616,0.9999632722282138,0.010210360400378704,0.011418723501265049,0.00034381545265205204,-0.001085496973246336,0.0005018070805817842,-0.0039966292679309845,0.011418722569942474,0.04226209968328476,0.001997485524043441,-0.0030315930489450693,0.0011202567256987095,-0.013063808903098106,0.0003438154235482216,0.001997485524043441,0.07005512714385986,-0.0006478661089204252,0.02468748204410076,0.00018506628111936152,-0.0010854968568310142,-0.003031592583283782,-0.0006478661089204252,0.0017197014531120658,-0.0005323833902366459,0.0008867325959727168,0.0005018070223741233,0.0011202568421140313,0.02468748204410076,-0.0005323833902366459,0.009158294647932053,-5.2683099056594074e-05,-0.00399662833660841,-0.013063808903098106,0.00018506629567127675,0.0008867325959727168,-5.268310633255169e-05,0.004237119108438492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186812080914978,14,1738186812073732568,odom,base_link,0.0027026279606421227,0.002976580732060612,-0.0021807355667395265,-0.005123755997738766,-0.0019503606587821267,0.006735530020222815,0.9999622872154347,0.012690850533545017,0.013385116122663021,-0.002549300901591778,-0.001062840805388987,-0.0006434028618969023,-0.004817360546439886,0.013385116122663021,0.047359369695186615,0.00263504171743989,-0.0023970133624970913,0.0010708903428167105,-0.01455454621464014,-0.002549300668761134,0.00263504171743989,0.0821746289730072,0.0005817419732920825,0.028182625770568848,0.00034006661735475063,-0.001062840805388987,-0.0023970133624970913,0.0005817419732920825,0.0016910191625356674,-0.00013431701518129557,0.0007382635376416147,-0.0006434028036892414,0.0010708903428167105,0.0281826239079237,-0.00013431700062938035,0.01014246791601181,7.680988346692175e-05,-0.004817361012101173,-0.014554545283317566,0.00034006653004325926,0.0007382635376416147,7.680986891500652e-05,0.004704849794507027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186812167285580,15,1738186812145869477,odom,base_link,0.003704258518323294,0.007155196724841436,-0.004551653609925271,-0.004328246024580105,-0.002319463911697824,0.006869717806713282,0.9999643460397825,0.011504622176289558,0.011206906288862228,-0.0005274967988952994,-0.001251415116712451,0.00035908527206629515,-0.004118519369512796,0.011206905357539654,0.04018319398164749,0.003438166342675686,-0.0032582778949290514,0.0018495193216949701,-0.012436110526323318,-0.0005274969153106213,0.003438165644183755,0.07163047045469284,0.00016487899119965732,0.02500796504318714,-0.00019101801444776356,-0.0012514148838818073,-0.0032582776620984077,0.000164879034855403,0.0018679988570511341,-0.0003326463920529932,0.0009615008602850139,0.0003590853011701256,0.001849519438110292,0.02500797063112259,-0.0003326463920529932,0.00922494474798441,-0.00026244285982102156,-0.004118518903851509,-0.012436109595000744,-0.00019101807265542448,0.0009615008602850139,-0.0002624428307171911,0.004071487579494715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186812213420548,16,1738186812207768523,odom,base_link,0.002950118879640656,0.0027397607248942366,-0.005925870263820974,-0.0002700258351804055,-0.002185557196866859,0.008531412403204519,0.9999611819606773,0.01268625445663929,0.013189315795898438,-0.0016449160175397992,-0.0012891939841210842,-0.00022093862935435027,-0.004781947936862707,0.013189316727221012,0.04658280685544014,0.003545137122273445,-0.0030189305543899536,0.0015661321813240647,-0.014431414194405079,-0.001644916133955121,0.003545136656612158,0.0814245194196701,0.0004483030643314123,0.02803247980773449,3.6040986742591485e-05,-0.001289194100536406,-0.00301893032155931,0.0004483030643314123,0.0018377465894445777,-0.00017456991190556437,0.0009239360806532204,-0.00022093865845818073,0.0015661321813240647,0.02803247980773449,-0.0001745699264574796,0.010120273567736149,-8.402790263062343e-05,-0.0047819484025239944,-0.014431413263082504,3.604096855269745e-05,0.0009239359642378986,-8.402790263062343e-05,0.004701501224189997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186812282995341,17,1738186812276511505,odom,base_link,0.0031066150313666207,0.004801420769998146,-0.003191839096899515,0.0037772848530389447,-0.0004461854762073382,0.008805080609849825,0.9999540007385913,0.010645667091012001,0.012326505966484547,-0.0003737359365914017,-0.001005215453915298,0.00019323326705489308,-0.0042571271769702435,0.012326506897807121,0.04493654519319534,0.001787969726137817,-0.002721244702115655,0.0009240774670615792,-0.013811936601996422,-0.00037373590748757124,0.0017879698425531387,0.07198723405599594,-0.00041282709571532905,0.025163112208247185,0.00031547059188596904,-0.0010052153374999762,-0.0027212444692850113,-0.0004128270084038377,0.001671999809332192,-0.000446478312369436,0.0007978550856932998,0.00019323323795106262,0.0009240775252692401,0.025163108482956886,-0.000446478312369436,0.00924618262797594,3.193739030393772e-05,-0.0042571271769702435,-0.013811936601996422,0.0003154705627821386,0.0007978550856932998,3.193739030393772e-05,0.004444892052561045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186812409738172,18,1738186812352677340,odom,base_link,0.001134018605220233,0.003676163539580139,-0.006964347774939839,0.0063359927221211055,0.0017488205609172136,0.00830865053368128,0.9999438799998632,0.011820808053016663,0.013027678243815899,0.0007312584784813225,-0.0012818616814911366,0.0007304474711418152,-0.004573657177388668,0.013027679175138474,0.0486975722014904,0.003827905049547553,-0.003651273902505636,0.0019647700246423483,-0.015001429244875908,0.0007312585948966444,0.0038279045838862658,0.07822978496551514,-0.0008064392604865134,0.0275266133248806,-0.00035731508978642523,-0.0012818615650758147,-0.00365127413533628,-0.0008064392022788525,0.0019780565053224564,-0.0006468757055699825,0.0010702578583732247,0.0007304474711418152,0.0019647700246423483,0.02752661518752575,-0.0006468757055699825,0.010210749693214893,-0.0003047743230126798,-0.004573657177388668,-0.015001431107521057,-0.00035731508978642523,0.0010702575091272593,-0.0003047743230126798,0.0048485067673027515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738186812457145710,19,1738186812447806565,odom,base_link,0.0024105728221285126,0.000538674765181615,-0.014255310460206724,0.008289003844593633,0.0038491907097607833,0.006697726608055243,0.9999358062417951,0.012858443893492222,0.01563447155058384,-0.0011117776157334447,-0.0010901899076998234,-0.00010906051466008648,-0.00541005190461874,0.01563447341322899,0.05740026757121086,0.0007565264240838587,-0.0029400407802313566,0.0005790723953396082,-0.017602568492293358,-0.0011117770336568356,0.0007565265987068415,0.0875694677233696,0.00012616919411811978,0.030197640880942345,0.0006846452015452087,-0.0010901897912845016,-0.002940040547400713,0.000126169208670035,0.001852027839049697,-0.00031806930201128125,0.0008805144461803138,-0.00010906049283221364,0.0005790723953396082,0.030197639018297195,-0.0003180692729074508,0.01092181634157896,0.0001526092819403857,-0.005410051438957453,-0.01760256476700306,0.0006846452597528696,0.0008805144461803138,0.00015260929649230093,0.0056265173479914665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
